 Lettuce,September (late),Colorado
 Onions ,September (late),Colorado
 Pears,September (late),Colorado
 Pinto Beans,September (late),Colorado
 Popcorn,September (late),Colorado
 Potatoes,September (late),Colorado
Pumpkins,September (late),Colorado
 Raspberries,September (late),Colorado
 Rhubarb,September (late),Colorado
 Squash,September (late),Colorado
 Strawberries ,September (late),Colorado
 Sweet Corn,September (late),Colorado
 Tomatoes,September (late),Colorado
 Watermelon,September (late),Colorado
Apples,October (early),Colorado
 Broccoli,October (early),Colorado
 Cabbage,October (early),Colorado
 Cantaloupe,October (early),Colorado
 Carrots ,October (early),Colorado
 Cauliflower,October (early),Colorado
 Celery,October (early),Colorado
 Chile Peppers,October (early),Colorado
 Cucumbers,October (early),Colorado
 Eggplant,October (early),Colorado
 Grapes,October (early),Colorado
 Herbs,October (early),Colorado
 Honeydew Melons,October (early),Colorado
 Lettuce,October (early),Colorado
 Onions ,October (early),Colorado
 Pinto Beans,October (early),Colorado
 Popcorn,October (early),Colorado
 Potatoes,October (early),Colorado
Pumpkins,October (early),Colorado
 Raspberries,October (early),Colorado
 Squash,October (early),Colorado
 Sweet Corn,October (early),Colorado
 Tomatoes,October (early),Colorado
 Watermelon,October (early),Colorado
Apples,October (late),Colorado
 Cabbage,October (late),Colorado
 Carrots ,October (late),Colorado
 Cauliflower,October (late),Colorado
 Lettuce,October (late),Colorado
 Onions ,October (late),Colorado
 Pinto Beans,October (late),Colorado
 Popcorn,October (late),Colorado
 Potatoes,October (late),Colorado
Pumpkins,October (late),Colorado
 Squash,October (late),Colorado
Apples,November (early),Colorado
 Carrots ,November (early),Colorado
 Onions ,November (early),Colorado
 Pinto Beans,November (early),Colorado
 Popcorn,November (early),Colorado
 Potatoes,November (early),Colorado
 Squash,November (early),Colorado
Apples,November (late),Colorado
 Carrots ,November (late),Colorado
 Onions ,November (late),Colorado
 Pinto Beans,November (late),Colorado
 Popcorn,November (late),Colorado
 Potatoes,November (late),Colorado
 Squash,November (late),Colorado
Apples,December (early),Colorado
 Onions ,December (early),Colorado
 Pinto Beans,December (early),Colorado
 Popcorn,December (early),Colorado
 Potatoes,December (early),Colorado
Apples,December (late),Colorado
 Onions ,December (late),Colorado
 Pinto Beans,December (late),Colorado
 Popcorn,December (late),Colorado
 Potatoes,December (late),Colorado
Mushrooms,January (early),Connecticut
Mushrooms,January (late),Connecticut
Mushrooms,February (early),Connecticut
Mushrooms,February (late),Connecticut
Mushrooms,March (early),Connecticut
Mushrooms,March (late),Connecticut
Herbs,April (early),Connecticut
 Mushrooms ,April (early),Connecticut
 Tomatoes,April (early),Connecticut
Herbs,April (late),Connecticut
 Mushrooms ,April (late),Connecticut
 Spinach,April (late),Connecticut
 Tomatoes,April (late),Connecticut
Herbs,May (early),Connecticut
 Lettuce,May (early),Connecticut
 Mushrooms ,May (early),Connecticut
 Spinach,May (early),Connecticut
 Tomatoes,May (early),Connecticut
Herbs,May (late),Connecticut
 Lettuce,May (late),Connecticut
 Mushrooms ,May (late),Connecticut
 Spinach,May (late),Connecticut
 Tomatoes,May (late),Connecticut
Broccoli,June (early),Connecticut
 Cabbage,June (early),Connecticut
 Cauliflower,June (early),Connecticut
 Greens,June (early),Connecticut
 Herbs,June (early),Connecticut
 Kohlrabi ,June (early),Connecticut
 Lettuce,June (early),Connecticut
 Mushrooms ,June (early),Connecticut
 Spinach,June (early),Connecticut
 Strawberries ,June (early),Connecticut
 Tomatoes,June (early),Connecticut
Broccoli,June (late),Connecticut
 Cabbage,June (late),Connecticut
 Cauliflower,June (late),Connecticut
 Cherries ,June (late),Connecticut
 Cucumbers,June (late),Connecticut
 Greens,June (late),Connecticut
 Herbs,June (late),Connecticut
 Kohlrabi ,June (late),Connecticut
 Leeks,June (late),Connecticut
 Lettuce,June (late),Connecticut
 Mushrooms ,June (late),Connecticut
 Raspberries,June (late),Connecticut
 Spinach,June (late),Connecticut
 Strawberries ,June (late),Connecticut
 Summer squash,June (late),Connecticut
 Tomatoes,June (late),Connecticut
Beans,July (early),Connecticut
 Beets,July (early),Connecticut
 Blueberries,July (early),Connecticut
 Broccoli,July (early),Connecticut
 Cabbage,July (early),Connecticut
 Cantaloupe,July (early),Connecticut
 Carrots ,July (early),Connecticut
 Cauliflower,July (early),Connecticut
 Cherries ,July (early),Connecticut
 Cucumbers,July (early),Connecticut
 Garlic,July (early),Connecticut
 Greens,July (early),Connecticut
 Herbs,July (early),Connecticut
 Kohlrabi ,July (early),Connecticut
 Leeks,July (early),Connecticut
 Lettuce,July (early),Connecticut
 Mushrooms ,July (early),Connecticut
 Onions ,July (early),Connecticut
 Peaches,July (early),Connecticut
 Peppers,July (early),Connecticut
 Raspberries,July (early),Connecticut
 Spinach,July (early),Connecticut
 Strawberries ,July (early),Connecticut
 Summer squash,July (early),Connecticut
 Sweet Corn,July (early),Connecticut
 Tomatoes,July (early),Connecticut
Apples,July (late),Connecticut
 Beans,July (late),Connecticut
 Beets,July (late),Connecticut
 Blueberries,July (late),Connecticut
 Broccoli,July (late),Connecticut
 Cabbage,July (late),Connecticut
 Cantaloupe,July (late),Connecticut
 Carrots ,July (late),Connecticut
 Cherries ,July (late),Connecticut
 Cucumbers,July (late),Connecticut
 Eggplant,July (late),Connecticut
 Garlic,July (late),Connecticut
 Greens,July (late),Connecticut
 Herbs,July (late),Connecticut
 Kohlrabi ,July (late),Connecticut
 Leeks,July (late),Connecticut
 Lettuce,July (late),Connecticut
 Mushrooms ,July (late),Connecticut
 Onions ,July (late),Connecticut
 Peaches,July (late),Connecticut
 Peppers,July (late),Connecticut
 Plums,July (late),Connecticut
 Potatoes,July (late),Connecticut
 Raspberries,July (late),Connecticut
 Summer squash,July (late),Connecticut
 Sweet Corn,July (late),Connecticut
 Tomatoes,July (late),Connecticut
Winter Squash,July (late),Connecticut
Apples,August (early),Connecticut
 Beans,August (early),Connecticut
 Beets,August (early),Connecticut
 Blueberries,August (early),Connecticut
 Broccoli,August (early),Connecticut
 Cabbage,August (early),Connecticut
 Cantaloupe,August (early),Connecticut
 Carrots ,August (early),Connecticut
 Cucumbers,August (early),Connecticut
 Eggplant,August (early),Connecticut
 Garlic,August (early),Connecticut
 Greens,August (early),Connecticut
 Herbs,August (early),Connecticut
 Leeks,August (early),Connecticut
 Lettuce,August (early),Connecticut
 Mushrooms ,August (early),Connecticut
 Nectarines,August (early),Connecticut
 Onions ,August (early),Connecticut
 Peaches,August (early),Connecticut
 Pears,August (early),Connecticut
 Peppers,August (early),Connecticut
 Plums,August (early),Connecticut
 Potatoes,August (early),Connecticut
 Summer squash,August (early),Connecticut
 Sweet Corn,August (early),Connecticut
 Tomatoes,August (early),Connecticut
 Watermelon,August (early),Connecticut
Winter Squash,August (early),Connecticut
Apples,August (late),Connecticut
 Beans,August (late),Connecticut
 Beets,August (late),Connecticut
 Blueberries,August (late),Connecticut
 Broccoli,August (late),Connecticut
 Cabbage,August (late),Connecticut
 Cantaloupe,August (late),Connecticut
 Carrots ,August (late),Connecticut
 Cucumbers,August (late),Connecticut
 Eggplant,August (late),Connecticut
 Garlic,August (late),Connecticut
 Greens,August (late),Connecticut
 Herbs,August (late),Connecticut
 Leeks,August (late),Connecticut
 Lettuce,August (late),Connecticut
 Mushrooms ,August (late),Connecticut
 Nectarines,August (late),Connecticut
 Onions ,August (late),Connecticut
 Peaches,August (late),Connecticut
 Pears,August (late),Connecticut
 Peppers,August (late),Connecticut
 Plums,August (late),Connecticut
 Potatoes,August (late),Connecticut
 Summer squash,August (late),Connecticut
 Sweet Corn,August (late),Connecticut
 Tomatoes,August (late),Connecticut
 Watermelon,August (late),Connecticut
Winter Squash,August (late),Connecticut
Apples,September (early),Connecticut
 Beans,September (early),Connecticut
 Beets,September (early),Connecticut
 Blueberries,September (early),Connecticut
 Broccoli,September (early),Connecticut
 Cabbage,September (early),Connecticut
 Cantaloupe,September (early),Connecticut
 Carrots ,September (early),Connecticut
 Cauliflower,September (early),Connecticut
 Cucumbers,September (early),Connecticut
 Eggplant,September (early),Connecticut
 Garlic,September (early),Connecticut
 Greens,September (early),Connecticut
 Herbs,September (early),Connecticut
 Kohlrabi ,September (early),Connecticut
 Leeks,September (early),Connecticut
 Lettuce,September (early),Connecticut
 Mushrooms ,September (early),Connecticut
 Nectarines,September (early),Connecticut
 Onions ,September (early),Connecticut
 Peaches,September (early),Connecticut
 Pears,September (early),Connecticut
 Peppers,September (early),Connecticut
 Plums,September (early),Connecticut
 Potatoes,September (early),Connecticut
 Raspberries,September (early),Connecticut
 Summer squash,September (early),Connecticut
